Id,Timestamp,Device_id,Latitude,Longitude,Altitude,Anomaly,dt,delta_lat,delta_lon,delta_alt,distance_m,speed_m_s,bearing,acceleration,cumulative_distance
1,2025-01-15 03:00:00+00:00,1,-0.4203,36.9478,1795,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2025-01-15 03:15:00+00:00,1,-0.4187,36.9523,1802,1,900.0,0.0015999999999999903,0.0045000000000001705,7.0,531.0522841244244,0.5900580934715827,70.42640589290856,0.0006556201038573141,531.0522841244244
3,2025-01-15 03:30:00+00:00,1,-0.4165,36.9502,1788,1,900.0,0.0022000000000000353,-0.0020999999999986585,-14.0,338.1818842048099,0.37575764911645543,-43.66702770140598,-0.00023811160483903026,869.2341683292343
4,2025-01-15 03:45:00+00:00,1,-0.4193,36.9461,1793,1,900.0,-0.0028000000000000247,-0.004100000000001103,5.0,552.0590791277892,0.6133989768086547,-124.33094191228201,0.00026404591965799925,1421.2932474570234
5,2025-01-15 04:00:00+00:00,1,-0.4238,36.9489,1810,1,900.0,-0.004500000000000004,0.00280000000000058,17.0,589.328659309833,0.65480962145537,148.1099140965374,4.601182738523921e-05,2010.6219067668567
6,2025-01-15 04:15:00+00:00,1,-0.4221,36.9534,1805,1,900.0,0.0017000000000000348,0.0045000000000001705,-5.0,534.879920796603,0.5943110231073366,69.30404978776073,-6.722066483114822e-05,2545.5018275634593
7,2025-01-15 04:30:00+00:00,1,-0.4179,36.9556,1780,1,900.0,0.0041999999999999815,0.0021999999999948727,-25.0,527.2063274050244,0.5857848082278049,27.645350699723906,-9.473572088368618e-06,3072.708154968484
8,2025-01-15 04:45:00+00:00,1,-0.4156,36.9518,1772,1,900.0,0.0022999999999999687,-0.0037999999999982492,-8.0,493.9012293116969,0.5487791436796632,-58.814367759579554,-4.111740505349077e-05,3566.6093842801806
9,2025-01-15 05:00:00+00:00,1,-0.4201,36.9443,1798,1,900.0,-0.0044999999999999485,-0.007500000000000284,26.0,972.5393852759462,1.0805993169732735,-120.96445605074683,0.0005909113036595671,4539.148769556127
10,2025-01-15 05:15:00+00:00,1,-0.4247,36.9471,1818,1,900.0,-0.0046000000000000485,0.00280000000000058,20.0,598.7986065092771,0.6653317850103079,148.67200897655982,-0.0004614083688477396,5137.947376065404
11,2025-01-15 05:30:00+00:00,1,-0.4268,36.9508,1828,1,900.0,-0.0020999999999999908,0.003700000000002035,10.0,473.0588714738991,0.5256209683043324,119.57853147501588,-0.00015523424078441725,5611.006247539303
12,2025-01-15 05:45:00+00:00,1,-0.4234,36.9541,1812,1,900.0,0.003400000000000014,0.003299999999995862,-16.0,526.8504399068121,0.5853893776742356,44.14412670585337,6.640934374433693e-05,6137.856687446116
13,2025-01-15 06:00:00+00:00,1,-0.4192,36.9567,1785,1,900.0,0.0041999999999999815,0.002600000000001046,-27.0,549.2583059727219,0.6102870066363577,31.75879644454411,2.7664032180135677e-05,6687.114993418837
14,2025-01-15 06:15:00+00:00,1,-0.4151,36.9489,1765,1,900.0,0.0040999999999999925,-0.007799999999996032,-20.0,979.8208662772444,1.0886898514191603,-62.27114558734529,0.0005315587164253362,7666.935859696082
